Model,TBS2104;
Firmware Version,v1,26,0;
;
Point Format,Y;
Horizontal Units,S;
Horizontal Scale,0,0002;
Sample Interval,1,6e-06;
Filter Frequency,1e+08;
Record Length,2000;
Gating,0,0% to 100,0%;
Probe Attenuation,1;
Vertical Units,V;
Vertical Offset,0;
Vertical Scale,1;
Label,;
Tiempo (ms);Voltaje (V)
0,45;4,77E-03
0,45;4,77E-03
0,45;4,77E-03
0,45;4,77E-03
0,45;4,77E-03
0,46;4,77E-03
0,46;0,05
0,46;4,77E-03
0,46;4,77E-03
0,46;4,77E-03
0,46;4,77E-03
0,47;0,05
0,47;4,77E-03
0,47;4,77E-03
0,47;4,77E-03
0,47;0,05
0,47;4,77E-03
0,48;4,77E-03
0,48;4,77E-03
0,48;4,77E-03
0,48;4,77E-03
0,48;4,77E-03
0,48;4,77E-03
0,48;4,77E-03
0,49;4,77E-03
0,49;0,05
0,49;4,77E-03
0,49;4,77E-03
0,49;4,77E-03
0,49;4,77E-03
0,5;4,77E-03
0,5;0,05
0,5;4,77E-03
0,5;4,77E-03
0,5;4,77E-03
0,5;4,9
0,51;4,9
0,51;4,9
0,51;4,95
0,51;4,95
0,51;4,95
0,51;4,95
0,52;4,95
0,52;4,95
0,52;4,95
0,52;4,95
0,52;4,95
0,52;4,95
0,52;4,9
0,53;4,95
0,53;4,95
0,53;4,95
0,53;4,95
0,53;4,95
0,53;4,95
0,54;4,95
0,54;4,95
0,54;4,95
0,54;4,95
0,54;4,95
0,54;4,95
0,55;4,95
0,55;4,95
0,55;4,95
0,55;4,9
0,55;4,95
0,55;4,95
0,56;4,9
0,56;0,05
0,56;0,05
0,56;4,77E-03
0,56;0,05
0,56;0,05
0,56;4,77E-03
0,57;0,05
0,57;0,05
0,57;4,77E-03
0,57;4,77E-03
0,57;4,77E-03
0,57;4,77E-03
0,58;0,05
0,58;0,05
0,58;4,77E-03
0,58;4,77E-03
0,58;0,05
0,58;4,77E-03
0,59;4,77E-03
0,59;4,77E-03
0,59;4,77E-03
0,59;4,77E-03
0,59;4,95
0,59;4,9
0,6;4,9
0,6;4,9
0,6;4,9
0,6;4,95
0,6;4,95
0,6;4,95
0,6;4,95
0,61;5
0,61;4,95
0,61;4,77E-03
0,61;0,05
0,61;0,05
0,61;4,77E-03
0,62;4,77E-03
0,62;0,05
0,62;4,77E-03
0,62;4,77E-03
0,62;0,05
0,62;0,05
0,63;0,05
0,63;4,77E-03
0,63;4,77E-03
0,63;0,05
0,63;4,77E-03
0,63;4,77E-03
0,64;4,77E-03
0,64;4,77E-03
0,64;0,05
0,64;0,05
0,64;0,05
0,64;0,05
0,64;4,9
0,65;4,9
0,65;4,9
0,65;4,9
0,65;4,9
0,65;4,9
0,65;4,95
0,66;4,9
0,66;4,95
0,66;4,95
0,66;4,95
0,66;4,95
0,66;4,95
0,67;4,95
0,67;4,95
0,67;4,95
0,67;5
0,67;4,95
0,67;4,95
0,68;4,95
0,68;4,9
0,68;4,95
0,68;4,77E-03
0,68;0,05
0,68;0,05
0,68;0,05
0,69;0,05
0,69;4,77E-03
0,69;4,77E-03
0,69;4,77E-03
0,69;4,77E-03
0,69;-0,05
0,7;4,77E-03
0,7;4,9
0,7;4,9
0,7;4,9
0,7;4,9
0,7;4,95
0,71;4,9
0,71;4,9
0,71;4,95
0,71;4,95
0,71;4,9
0,71;4,95
0,72;4,95
0,72;4,95
0,72;4,95
0,72;4,95
0,72;4,95
0,72;4,95
0,72;4,9
0,73;4,95
0,73;4,95
0,73;4,95
0,73;5
0,73;0,05
0,73;0,05
0,74;4,77E-03
0,74;0,05
0,74;4,77E-03
0,74;4,77E-03
0,74;4,77E-03
0,74;4,77E-03
0,75;4,77E-03
0,75;4,77E-03
0,75;4,77E-03
0,75;0,05
0,75;4,77E-03
0,75;4,77E-03
0,76;4,77E-03
0,76;4,77E-03
0,76;0,05
0,76;-0,05
0,76;4,77E-03
0,76;4,77E-03
0,76;4,77E-03
0,77;4,77E-03
0,77;4,9
0,77;4,95
0,77;4,95
